percent,MAE,MSE,R2,MMRE
10,0.8461538461538461,1.1025641025641026,-0.3132341425215348,0.7435897435897436
15,0.7692307692307693,1.0769230769230766,-0.2826938136256849,0.6623931623931624
20,0.6410256410256411,0.8717948717948716,-0.03837118245888771,0.4316239316239317
25,0.717948717948718,0.9487179487179487,-0.12999216914643696,0.48290598290598297
30,0.717948717948718,0.9487179487179487,-0.12999216914643696,0.48290598290598286
35,0.7435897435897436,1.0256410256410255,-0.22161315583398578,0.4786324786324786
40,0.7948717948717948,1.1794871794871795,-0.40485512920908384,0.5106837606837606
45,0.717948717948718,1.0,-0.19107282693813632,0.45299145299145294
50,0.6666666666666666,1.0512820512820513,-0.25215348472983545,0.38247863247863245
55,0.6153846153846154,0.8974358974358972,-0.06891151135473739,0.3760683760683761
60,0.6666666666666666,0.9487179487179486,-0.12999216914643674,0.41452991452991456
65,0.6153846153846154,0.8461538461538459,-0.007830853563038032,0.3803418803418803
70,0.5897435897435898,0.8205128205128204,0.022709475332811424,0.35470085470085466
75,0.5384615384615384,0.7692307692307692,0.08379013312451067,0.3034188034188034
80,0.5641025641025641,0.8461538461538459,-0.007830853563038032,0.31196581196581197
