percent,MAE,MSE,R2,MMRE
10,1.2941176470588236,5.2794117647058805,-0.0625,0.711161387631976
15,1.3823529411764706,5.426470588235293,-0.09209610027855164,0.7739064856711916
20,1.2941176470588236,5.1617647058823515,-0.03882311977715891,0.7395927601809955
25,1.2941176470588236,5.220588235294116,-0.050661559888579344,0.715082956259427
30,1.2058823529411764,5.132352941176469,-0.03290389972144858,0.6660633484162897
35,1.3235294117647058,5.249999999999998,-0.05658077994428967,0.7739064856711916
40,1.2647058823529411,4.544117647058822,0.08548050139275765,0.7471342383107089
45,1.2941176470588236,4.544117647058822,0.08548050139275765,0.8530165912518854
50,1.441176470588235,4.39705882352941,0.11507660167130918,1.0027149321266968
55,1.5294117647058822,4.7794117647058805,0.038126740947075244,1.0625188536953243
60,1.5882352941176467,4.338235294117645,0.12691504178272983,1.1612368024132729
65,1.4705882352941178,4.1617647058823515,0.1624303621169917,1.1082956259426848
70,1.4999999999999998,4.132352941176469,0.16834958217270202,1.107315233785822
75,1.4411764705882353,4.132352941176469,0.16834958217270202,1.0828054298642533
80,1.3823529411764706,3.544117647058822,0.28673398328690813,1.0599547511312217
