percent,MAE,MSE,R2,MMRE
10,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
15,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
20,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
25,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
30,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
35,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
40,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
45,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
50,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
55,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
60,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
65,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
70,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
75,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
80,0.4666666666666667,5.222222222222222,-0.04351687388987591,0.07268518518518519
