percent,MAE,MSE,R2,MMRE
10,0.7874601487778958,1.5526036131774703,-0.01041502833246355,0.43792065178887707
15,0.8097768331562167,1.5855472901168963,-0.03185436158250221,0.4432341480694297
20,0.7970244420828906,1.6046758767268858,-0.04430300669542775,0.4170208997520369
25,0.7874601487778958,1.5972369819341121,-0.0394618669292901,0.3931101664895501
30,0.7757704569606801,1.5791710945802333,-0.027704813211526957,0.3885051363797379
35,0.7598299681190224,1.5504782146652492,-0.009031845542138539,0.37787814381863266
40,0.7842720510095643,1.5961742826780017,-0.038770275534127485,0.3941728657456606
45,0.7832093517534537,1.6014877789585542,-0.04222823250994012,0.39882217499114414
50,0.7715196599362381,1.5812964930924545,-0.029087996001851968,0.3936857952532767
55,0.769394261424017,1.564293304994686,-0.01802253367925144,0.3950141693234148
60,0.7577045696068013,1.541976620616365,-0.003499114380838275,0.39474849450938715
65,0.7662061636556854,1.5547290116896912,-0.01179821112278856,0.4051983705278073
70,0.7778958554729012,1.5749202975557912,-0.024938447630876714,0.411840240878498
75,0.7768331562167906,1.5674814027630175,-0.020097307864739067,0.41237159050655325
80,0.767268862911796,1.555791710945802,-0.012489802517951176,0.40240878498051713
